    146.,DEAD,GLOBAL,     0.00000,            0.00000,         2331.46089
    147.,DEAD,GLOBAL,     0.00000,            0.00000,         8303.85214
    148.,DEAD,GLOBAL,     0.00000,            0.00000,         2246.07882
    149.,DEAD,GLOBAL,     0.00000,            0.00000,         2204.02591
    150.,DEAD,GLOBAL,     0.00000,            0.00000,         8050.05117
    151.,DEAD,GLOBAL,     0.00000,            0.00000,         2121.35601
    152.,DEAD,GLOBAL,     0.00000,            0.00000,         2080.80178
    153.,DEAD,GLOBAL,     0.00000,            0.00000,         7756.37188
    154.,DEAD,GLOBAL,     0.00000,            0.00000,         2001.40876
    155.,DEAD,GLOBAL,     0.00000,            0.00000,         1962.63025
    156.,DEAD,GLOBAL,     0.00000,            0.00000,         7526.45462
    157.,DEAD,GLOBAL,     0.00000,            0.00000,         1887.05644
    158.,DEAD,GLOBAL,     0.00000,            0.00000,         1850.31854
    159.,DEAD,GLOBAL,     0.00000,            0.00000,         7265.58394
    160.,DEAD,GLOBAL,     0.00000,            0.00000,         1779.08020
    161.,DEAD,GLOBAL,     0.00000,            0.00000,         1744.63386
    162.,DEAD,GLOBAL,     0.00000,            0.00000,         7065.82193
    163.,DEAD,GLOBAL,     0.00000,            0.00000,         1678.21761
    164.,DEAD,GLOBAL,     0.00000,            0.00000,         1646.29814
    165.,DEAD,GLOBAL,     0.00000,            0.00000,         6844.87573
    166.,DEAD,GLOBAL,     0.00000,            0.00000,         1585.15768
    167.,DEAD,GLOBAL,     0.00000,            0.00000,         1555.98312
    168.,DEAD,GLOBAL,     0.00000,            0.00000,         6680.71796
    169.,DEAD,GLOBAL,     0.00000,            0.00000,         1500.53609
    170.,DEAD,GLOBAL,     0.00000,            0.00000,         1474.30573
    171.,DEAD,GLOBAL,     0.00000,            0.00000,         6505.72309
    172.,DEAD,GLOBAL,     0.00000,            0.00000,         1424.93090
    173.,DEAD,GLOBAL,     0.00000,            0.00000,         1401.82393
    174.,DEAD,GLOBAL,     0.00000,            0.00000,         6381.64736
    175.,DEAD,GLOBAL,     0.00000,            0.00000,         1358.85857
    176.,DEAD,GLOBAL,     0.00000,            0.00000,         1339.03282
    177.,DEAD,GLOBAL,     0.00000,            0.00000,         6257.37721
    178.,DEAD,GLOBAL,     0.00000,            0.00000,         1302.77044
    179.,DEAD,GLOBAL,     0.00000,            0.00000,         1286.36134
    180.,DEAD,GLOBAL,     0.00000,            0.00000,         6176.76797
    181.,DEAD,GLOBAL,     0.00000,            0.00000,         1257.04964
    182.,DEAD,GLOBAL,     0.00000,            0.00000,         1244.16929
    183.,DEAD,GLOBAL,     0.00000,            0.00000,         6106.61231
    184.,DEAD,GLOBAL,     0.00000,            0.00000,         1222.00850
    185.,DEAD,GLOBAL,     0.00000,            0.00000,         1212.74488
    186.,DEAD,GLOBAL,     0.00000,            0.00000,         6071.66838
    187.,DEAD,GLOBAL,     0.00000,            0.00000,         1197.88638
    188.,DEAD,GLOBAL,     0.00000,            0.00000,         1192.30278
    189.,DEAD,GLOBAL,     0.00000,            0.00000,         6057.54088
    190.,DEAD,GLOBAL,     0.00000,            0.00000,         1184.84807
    191.,DEAD,GLOBAL,     0.00000,            0.00000,         1182.98262
    192.,DEAD,GLOBAL,     0.00000,            0.00000,         6069.21544
    193.,DEAD,GLOBAL,     0.00000,            0.00000,         1182.98262
    194.,DEAD,GLOBAL,     0.00000,            0.00000,         1184.84807
