    120.,GLOBAL,Cartesian,-38.02185312,        67.05291866,         0.00000000,Yes,   -38.02185312,        67.05291866,         0.00000000
    121.,GLOBAL,Cartesian,-37.24506150,        69.12763675,         0.00000000,Yes,   -37.24506150,        69.12763675,         0.00000000
    122.,GLOBAL,Cartesian,-37.64775190,        68.09562972,         0.00000000,Yes,   -37.64775190,        68.09562972,         0.00000000
    123.,GLOBAL,Cartesian,-38.96989069,        63.86851658,         0.00000000,Yes,   -38.96989069,        63.86851658,         0.00000000
    124.,GLOBAL,Cartesian,-38.36708108,        66.00029540,         0.00000000,Yes,   -38.36708108,        66.00029540,         0.00000000
    125.,GLOBAL,Cartesian,-38.68317361,        64.93855929,         0.00000000,Yes,   -38.68317361,        64.93855929,         0.00000000
    126.,GLOBAL,Cartesian,-39.65172440,        60.61670253,         0.00000000,Yes,   -39.65172440,        60.61670253,         0.00000000
    127.,GLOBAL,Cartesian,-39.22701458,        62.79097987,         0.00000000,Yes,   -39.22701458,        62.79097987,         0.00000000
    128.,GLOBAL,Cartesian,-39.45435003,        61.70676740,         0.00000000,Yes,   -39.45435003,        61.70676740,         0.00000000
    129.,GLOBAL,Cartesian,-40.06269662,        57.31968969,        -0.00000000,Yes,   -40.06269662,        57.31968969,        -0.00000000
    130.,GLOBAL,Cartesian,-39.81898780,        59.52161302,         0.00000000,Yes,   -39.81898780,        59.52161302,         0.00000000
    131.,GLOBAL,Cartesian,-39.95601323,        58.42233048,         0.00000000,Yes,   -39.95601323,        58.42233048,         0.00000000
    132.,GLOBAL,Cartesian,-40.20000000,        54.00000000,        -0.00000000,Yes,   -40.20000000,        54.00000000,        -0.00000000
    133.,GLOBAL,Cartesian,-40.13895696,        56.21452797,        -0.00000000,Yes,   -40.13895696,        56.21452797,        -0.00000000
    134.,GLOBAL,Cartesian,-40.18473634,        55.10768456,        -0.00000000,Yes,   -40.18473634,        55.10768456,        -0.00000000
    135.,GLOBAL,Cartesian,-40.06269662,        50.68031031,        -0.00000000,Yes,   -40.06269662,        50.68031031,        -0.00000000
    136.,GLOBAL,Cartesian,-40.18473634,        52.89231544,        -0.00000000,Yes,   -40.18473634,        52.89231544,        -0.00000000
    137.,GLOBAL,Cartesian,-40.13895696,        51.78547203,        -0.00000000,Yes,   -40.13895696,        51.78547203,        -0.00000000
    138.,GLOBAL,Cartesian,-39.65172440,        47.38329747,        -0.00000000,Yes,   -39.65172440,        47.38329747,        -0.00000000
    139.,GLOBAL,Cartesian,-39.95601323,        49.57766952,        -0.00000000,Yes,   -39.95601323,        49.57766952,        -0.00000000
    140.,GLOBAL,Cartesian,-39.81898780,        48.47838698,        -0.00000000,Yes,   -39.81898780,        48.47838698,        -0.00000000
    141.,GLOBAL,Cartesian,-38.96989069,        44.13148342,        -0.00000000,Yes,   -38.96989069,        44.13148342,        -0.00000000
    142.,GLOBAL,Cartesian,-39.45435003,        46.29323260,        -0.00000000,Yes,   -39.45435003,        46.29323260,        -0.00000000
    143.,GLOBAL,Cartesian,-39.22701458,        45.20902013,        -0.00000000,Yes,   -39.22701458,        45.20902013,        -0.00000000
    144.,GLOBAL,Cartesian,-38.02185312,        40.94708134,        -0.00000000,Yes,   -38.02185312,        40.94708134,        -0.00000000
    145.,GLOBAL,Cartesian,-38.68317361,        43.06144071,        -0.00000000,Yes,   -38.68317361,        43.06144071,        -0.00000000
    146.,GLOBAL,Cartesian,-38.36708108,        41.99970460,        -0.00000000,Yes,   -38.36708108,        41.99970460,        -0.00000000
    147.,GLOBAL,Cartesian,-36.81408773,        37.85184393,        -0.00000000,Yes,   -36.81408773,        37.85184393,        -0.00000000
    148.,GLOBAL,Cartesian,-37.64775190,        39.90437028,        -0.00000000,Yes,   -37.64775190,        39.90437028,        -0.00000000
    149.,GLOBAL,Cartesian,-37.24506150,        38.87236325,        -0.00000000,Yes,   -37.24506150,        38.87236325,        -0.00000000
    150.,GLOBAL,Cartesian,-35.35484480,        34.86691480,        -0.00000000,Yes,   -35.35484480,        34.86691480,        -0.00000000
    151.,GLOBAL,Cartesian,-36.35515786,        36.84358729,        -0.00000000,Yes,   -36.35515786,        36.84358729,        -0.00000000
    152.,GLOBAL,Cartesian,-35.86862039,        35.84835900,        -0.00000000,Yes,   -35.86862039,        35.84835900,        -0.00000000
    153.,GLOBAL,Cartesian,-33.65409243,        32.01268404,        -0.00000000,Yes,   -33.65409243,        32.01268404,        -0.00000000
    154.,GLOBAL,Cartesian,-34.81422123,        33.90000000,        -0.00000000,Yes,   -34.81422123,        33.90000000,        -0.00000000
    155.,GLOBAL,Cartesian,-34.24716024,        32.94834886,        -0.00000000,Yes,   -34.24716024,        32.94834886,        -0.00000000
